,위도,경도
199,37.6677694,127.0683308
200,37.6582385,127.0658825
201,37.6629989,127.0616329
202,37.652067,127.0640821
203,37.6670163,127.0619547
204,37.6591999,127.0578107
205,37.6600096,127.0754262
206,37.61773,127.05804
207,37.6175709,127.075671
208,37.6472799,127.0817751
209,37.6306007,127.0534788
210,37.66158,127.07406
211,37.63291,127.05964
212,37.6359258,127.0747629
213,37.6673618,127.0666427
214,37.6418244,127.0704691
215,37.6335985,127.066547
216,37.6546,127.07625
217,37.6298221,127.050926
218,37.63891,127.08268
219,37.6581351,127.0726807
220,37.6335985,127.066547
221,37.6335985,127.066547
222,37.6335985,127.066547
223,37.644967699999995,127.06588006133622
224,37.6252301,127.090447
225,37.6224165,127.08499160215194
226,37.63692,127.05828
227,37.65887,127.07371
228,37.641896,127.110506
229,37.6174055,127.0753942
230,37.6187607,126.9188301
231,37.6129072,126.90936794999999
232,37.6089913,126.9058937
233,37.6052695,126.9263001
234,37.6111715,126.9259057
235,37.6121444,126.9196547
236,37.65414395,126.95017572957346
237,37.6211807,126.9326653
238,37.5937261,126.9136781
239,37.59085,126.9052523
240,37.6207633,126.9332937
241,37.5838192,126.8954622
242,37.63279235,126.9291107224299
243,37.59231785,126.91221215648147
244,37.5980916,126.9381778
245,37.60075,126.9156606
246,37.6239561,126.9255313
247,37.6241021,126.9291816
248,37.5879257,126.9254836
249,37.6222925,126.9295976
250,37.5973937,126.9178678
251,37.64250575,126.91913027868885
252,37.63301325,126.92115166458414
253,37.5974875,126.9099435
254,37.5876994,126.9223247
255,37.5823683,126.9054843
256,37.645249899999996,126.92907386387131
257,37.6190391,126.9145775
258,37.6241021,126.9291816
259,37.5862196,126.9213403
260,37.5640206,126.9614011
261,37.583653,126.9294458
262,37.5744472,126.9184977
263,37.5798624,126.9344121
264,37.58578,126.9474
265,37.557388,126.9466294
266,37.5599956,126.962576
267,37.5775982,126.908594
268,37.5593591,126.9509395
269,37.58578,126.9474
270,37.5805487,126.9190495
271,37.5913488,126.9398535
272,37.5920381,126.9475575
273,37.5572516,126.9337983
274,37.5860859,126.9273392
275,37.5955104,126.9487833
276,37.5959187,126.9466685
277,37.5667953,126.9267082
278,37.5631121,126.9542292
279,37.5500041,126.9594634
280,37.5578422,126.9046524
281,37.5402217,126.9487044
282,37.5602525,126.9009518
283,37.5772867,126.8931232
284,37.581096,126.8789712
285,37.5477993,126.9162091
286,37.5542338,126.9250368
287,37.5524724,126.9103018
288,37.559479,126.9123724
289,37.5681019,126.9053051
290,37.5530731,126.9606333
291,37.5713041,126.9043045
292,37.5472472,126.9418134
293,37.5555763,126.9558226
