,위도,경도
200,37.5363766,126.8246379
201,37.54082565,126.82893087227889
202,37.540368799999996,126.83004387315823
203,37.5170115,126.8549376
204,37.548083899999995,126.8691069538792
205,37.5092346,126.8429899
206,37.53441635,126.88702914347726
207,37.5192943,126.83152110832089
208,37.53682595,126.86656198078518
209,37.53774315,126.88323728956667
210,37.5604641,126.859144
211,37.5639059,126.8158982
212,37.549437850000004,126.82844800481872
213,37.5613245,126.8445763
214,37.5595576,126.8500736
215,37.5554981,126.853861
216,37.5677318,126.8229616
217,37.5615819,126.8206955
218,37.5420589,126.842453
219,37.553893200000005,126.83549046657258
220,37.5702422,126.8119273
221,37.5642818,126.8072132
222,37.5480153,126.8606278
223,37.5702422,126.8119273
224,37.570467,126.8491049
225,37.5536714,126.8154005667999
226,37.548882199999994,126.82363037036357
227,37.5358603,126.8551327
228,37.5548311,126.8720968
229,37.5534373,126.8712245
230,37.549159,126.83290896031897
231,37.5338589,126.842654
232,37.5029323,126.8451873
233,37.4872902,126.851881
234,37.5013683,126.8785054
235,37.4990811,126.8617107
236,37.50727,126.87479
237,37.495100449999995,126.87404642170799
238,37.5090987,126.8849794
239,37.500023,126.8896603
240,37.4887813,126.8930896
241,37.48676195,126.8359393406351
242,37.5078836,126.8469435
243,37.4932344,126.823808
244,37.4852143,126.837068
245,37.482805150000004,126.82045784209913
246,37.46842545,126.89443070942536
247,37.47788615,126.91062920620416
248,37.451995749999995,126.91668817768858
249,37.4755125,126.90819054284759
250,37.44922455,126.89917424294887
251,37.4744202,126.89570815093998
252,37.44601045,126.90541303092058
253,37.4566582,126.8875494
254,37.4614924,126.9129632
255,37.5317625,126.897655
256,37.5320821,126.905973
257,37.5021574,126.905136
258,37.5186682,126.8898347
259,37.5025521,126.9117251
260,37.5340859,126.9019328
261,37.5248101,126.9352732
262,37.4968798,126.8959318
263,37.51889535,126.92354007258942
264,37.5025433,126.92240132681599
265,37.493712599999995,126.94438458451155
266,37.4787802,126.97248196502369
267,37.4951673,126.91383785397775
268,37.509720349999995,126.9567845512891
269,37.49521945,126.97723455310815
270,37.495849899999996,126.92174024305865
271,37.4876063,126.96894369664076
272,37.49033975,126.96147655467391
273,37.504642000000004,126.92659308356282
274,37.5077372,126.92878455761641
275,37.50799135,126.93293604655025
276,37.503505700000005,126.94056317471808
277,37.5044307,126.96130196089665
278,37.4806348,126.9610766
279,37.464200149999996,126.92472333363497
280,37.4922089,126.9451788
281,37.4667023,126.9227173946504
282,37.4724219,126.92460397069857
283,37.4826102,126.9225555
284,37.4899954,126.9308852
285,37.4758922,126.9132157
286,37.4802682,126.93854582784327
287,37.4839568,126.9571744
288,37.4688809,126.9424296
289,37.473820849999996,126.95122142532723
290,37.48060045,126.92190666865375
291,37.4793367,126.9341372
292,37.47050565,126.94483154686748
293,37.4724626,126.968263
294,37.510362,127.0105994
295,37.4523556,127.0537451
296,37.4745335,126.9934452
297,37.506199,127.004316
298,37.4921395,126.988803
299,37.4864048,126.982983
300,37.49373535,127.02475186356892
301,37.4852886,127.00808595140572
302,37.506199,127.004316
303,37.5147005,127.0105924
304,37.504275,126.9944798
305,37.4724627,127.0468244
306,37.4648862,127.0255604
307,37.5068005,127.0143503
308,37.48075595,126.99041804449081
309,37.5165859,127.0595533
310,37.48030865,127.06268164286817
311,37.49379185,127.05311264278063
312,37.4956806,127.0552866
313,37.506052,127.06107756064932
314,37.4816994,127.0864459
315,37.4850002,127.050588
316,37.484173999999996,127.04770726543805
317,37.4931541,127.0454195
318,37.519041400000006,127.06256160896058
319,37.4652137,127.0952705
320,37.4907384,127.103905
321,37.4969596,127.0744299
322,37.5261507,127.0306719
323,37.5240466,127.0205633
324,37.5240466,127.0205633
325,37.5195717,127.0324124
326,37.5119769,127.0437393
327,37.4960586,127.046966
