,위도,경도
198,37.607273,127.0414613
199,37.6061288,127.0149823
200,37.613186,127.0376399
201,37.6051676,127.0161541
202,37.5998289,127.0228355
203,37.63256,127.03848
204,37.6422011,127.0282494
205,37.6200526,127.0117959
206,37.6164975,127.0319025
207,37.6143607,127.0230728
208,37.637639,127.032948
209,37.6300784,127.0192044
210,37.6389763,127.0163811
211,37.6234445,127.0294881
212,37.6408474,127.017533
213,37.6408474,127.017533
214,37.6200526,127.0117959
215,37.6424122,127.0115332
216,37.6234354,127.0182432
217,37.6318651,127.0190772
218,37.62431,127.01252
219,37.62431,127.01252
220,37.6203,127.04514
221,37.618414,127.01207972513622
222,37.6340432,127.01598
223,37.6585558,127.0346127
224,37.6901156,127.0464736
225,37.6520399,127.0144255
226,37.6585558,127.0346127
227,37.6901156,127.0464736
228,37.653588,127.044395
229,37.6789188,127.0395983
230,37.6901156,127.0464736
231,37.6616204,127.0363072
232,37.6510841,127.0326932
233,37.634981,127.0431196
234,37.6618794,127.0242931
235,37.64214,127.03263
236,37.6549952,127.0435095
237,37.6585558,127.0346127
238,37.6585558,127.0346127
239,37.6836203,127.0490849
240,37.6454361,127.0491039
241,37.6488403,127.0449286
242,37.6686889,127.0353376
243,37.6518966,127.0298023
244,37.6586843,127.0478218
245,37.6422638,127.0387387
246,37.64872,127.04773
247,37.6495249,127.0253841
248,37.6589181,127.0301477
249,37.6439256,127.065991
250,37.6303645,127.0719312
251,37.6568353,127.0738439
252,37.63352,127.07212
253,37.66728,127.05394
254,37.6723552,127.0594159
255,37.6250939,127.0839287
256,37.6298221,127.050926
257,37.6688,127.0604801
258,37.6600096,127.0754262
259,37.6306007,127.0534788
260,37.6642452,127.0783838
261,37.6237233,127.08372257620833
262,37.6197194,127.0614772
263,37.6280816,127.0643362
264,37.62691015,127.08155649231614
265,37.641896,127.110506
266,37.64459,127.06833
267,37.6625354,127.0675617
268,37.61831,127.07378
269,37.6718885,127.0522207
270,37.64834,127.05933
271,37.65887,127.07371
272,37.6677694,127.0683308
273,37.6582385,127.0658825
274,37.6629989,127.0616329
275,37.681352,127.0523756
276,37.6175709,127.075671
277,37.6472799,127.0817751
278,37.66158,127.07406
279,37.6174055,127.0753942
280,37.63291,127.05964
281,37.6359258,127.0747629
282,37.6252301,127.090447
283,37.6335985,127.066547
284,37.6418244,127.0704691
285,37.6508187,127.0586197
286,37.6175709,127.075671
287,37.6591999,127.0578107
288,37.6335985,127.066547
289,37.6298221,127.050926
290,37.6335985,127.066547
291,37.66728,127.05394
292,37.65887,127.07371
293,37.65002,127.0848783
294,37.6174055,127.0753942
295,37.65887,127.07371
296,37.6306427,127.0432347
297,37.6608397,127.0787916
298,37.6584915,127.0646714
299,37.6306007,127.0534788
300,37.6384439,127.0609387
301,37.65887,127.07371
302,37.6257799,127.06583425708516
303,37.6692183,127.0810383
304,37.63692,127.05828
305,37.65185,127.0780688
306,37.5989265,126.9297939
307,37.596219500000004,126.91234219346924
308,37.6443474,126.92483334758687
309,37.5832811,126.9059442
310,37.5846992,126.9182457
311,37.5980916,126.9381778
312,37.6080575,126.9167733
313,37.6016284,126.9132415
314,37.6211807,126.9326653
315,37.6168813,126.9158561
316,37.5915868,126.91675666425724
317,37.6089913,126.9058937
318,37.6321459,126.92880966232417
319,37.64814765,126.9298582183277
320,37.59085,126.9052523
321,37.5838192,126.8954622
322,37.63279235,126.9291107224299
323,37.5980916,126.9381778
324,37.6045102,126.9201629
325,37.6239561,126.9255313
326,37.6241021,126.9291816
327,37.5879257,126.9254836
328,37.6222925,126.9295976
329,37.5973937,126.9178678
330,37.642847950000004,126.92029456089415
331,37.5974875,126.9099435
332,37.5876994,126.9223247
333,37.634814399999996,126.93103283456914
334,37.6190391,126.9145775
335,37.6178564,126.9162924
336,37.5902864,126.9188652
337,37.63470955,126.92157944998678
338,37.6241021,126.9291816
339,37.5940658,126.9219734
340,37.6080656,126.9267332
341,37.5998596,126.9135024
342,37.6184406,126.9276725
343,37.5980916,126.9381778
344,37.59085,126.9052523
345,37.583653,126.9294458
346,37.5654909,126.9324989
347,37.5816623,126.919738
348,37.5741726,126.9226163
349,37.5744472,126.9184977
350,37.58578,126.9474
351,37.5593591,126.9509395
352,37.5920381,126.9475575
353,37.5959187,126.9466685
354,37.5773942,126.9135014
355,37.556706,126.9435403
356,37.5595273,126.9494253
357,37.5824592,126.9241051
358,37.5643371,126.94689253689391
359,37.5850104,126.9501929
360,37.57726805,126.91564433025967
361,37.5862196,126.9213403
362,37.5824203,126.9491082
363,37.5783686,126.9062875
364,37.5860693,126.949811
365,37.5798624,126.9344121
366,37.5904429,126.9431233
367,37.5781448,126.894163
368,37.5654983,126.9152873
369,37.5420741,126.9550928
370,37.5642695,126.9231338
371,37.5525183,126.91985467843736
372,37.5390331,126.951236
373,37.5416535,126.95346
374,37.5500041,126.9594634
375,37.5578422,126.9046524
376,37.5402217,126.9487044
377,37.5772867,126.8931232
378,37.581096,126.8789712
379,37.5524724,126.9103018
380,37.5530731,126.9606333
